350	502	855	878
208	664	860	879
554	599	858	879
749	917	860	880
325	390	860	880
771	886	859	880
494	960	862	881
2	899	863	882
303	765	862	882
307	961	857	884
335	799	866	885
682	784	862	885
172	601	864	885
781	849	869	888
622	774	866	888
184	800	864	888
371	744	868	889
103	260	865	892
141	443	854	894
86	737	878	897
129	150	878	897
724	984	878	899
656	789	880	899
333	736	879	900
830	860	879	901
72	708	880	901
701	886	881	901
632	682	883	903
376	727	880	903
398	572	884	903
892	972	885	904
619	892	885	904
30	178	878	904
202	864	881	908
202	737	881	908
737	864	880	909
146	986	890	909
390	679	892	912
378	430	849	913
555	691	895	914
163	187	894	914
755	966	895	914
537	788	894	915
688	794	889	915
619	972	870	915
74	403	879	924
434	696	901	924
40	267	819	926
309	882	911	932
147	466	912	942
517	923	926	945
387	846	930	949
40	267	928	957
112	561	940	959
275	765	940	959
74	352	938	963
573	796	943	964
105	880	947	966
304	616	949	968
619	972	917	969
499	700	949	970
175	488	951	971
364	773	952	971
378	430	954	975
372	641	961	982
358	429	968	987
551	673	967	988
134	596	969	990
341	798	972	991
177	862	970	991
297	443	974	993
730	965	974	995
337	508	977	997
88	671	980	999
